City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Perroy;2517600;1146800;0.0035600653947841236;0.04012876822035067;0.6853694457056174;0.31525739809716885
Personico;2713800;1136400;0.000787688265824562;0.0006643658109685594;0.050552822138776564;0.015061843692234048
Petit-Val;2585200;1235900;0.0009495094201329313;0.0013031434310905841;0.4858344802944949;0.02287697638695023
Pfaffnau;2634800;1231000;0.006341961415173589;0.011766090298674644;0.7091335769639374;0.09955656931407264
Pfeffingen;2611300;1256500;0.0056375634493606875;0.037815811633066874;0.35077001398599844;0.15020576134204777
Pfungen;2690500;1263400;0.009280919144156472;0.06100722709347376;0.3460116108229941;0.2575573682604135
Pfyn;2714000;1272800;0.004928406037832834;0.012302743178727935;0.6337642669208354;0.09282627671586437
Pfäfers;2756900;1206300;0.0037028487662326844;0.0009454942657893033;0.3006622633249649;0.011209692544525331
Pfäffikon;2701700;1246900;0.028946948838338288;0.0486672006830609;0.46041416777221644;0.18023260016116116
Pierrafortscha;2580700;1181800;0.0003807556571961629;0.002468236044844257;0.7608532097404748;0.07503403061820514
Pieterlen;2592300;1224900;0.011068091010120962;0.04347875387009634;0.3407604478641013;0.20022885218282302
Plaffeien;2588500;1176600;0.008616976466920662;0.004248427641335135;0.539583388108196;0.03596507735603287
Plan-les-Ouates;2498000;1113900;0.025272656746395315;0.1417052285892923;0.4863074361213107;0.5282174145000509
Plasselb;2585800;1175800;0.0024106592546232065;0.004354224585188774;0.40859030836474863;0.041330582620401804
Plateau de Diesse;2576600;1216500;0.004826077954961365;0.006195755493403827;0.533169157524532;0.07103275389837975
Pleigne;2588800;1250700;0.0008376624458315585;0.0015401571550062406;0.516633189979793;0.030596831980114564
Pohlern;2607800;1174700;0.0005877915457965765;0.0019534262749851;0.40661711825542146;0.019752488642922953
Poliez-Pittet;2542000;1164300;0.001970410525990143;0.012900597796464554;0.6046588811180534;0.09516252444296915
Pollegio;2715800;1135900;0.0019013985631233386;0.010412072446103055;0.10781643278782227;0.15989919445216633
Pompaples;2529000;1168800;0.0020203847059971397;0.014925948695781217;0.7752855949367081;0.09725923107020834
Pomy;2541200;1179000;0.0018871202259784826;0.010994665396907119;0.848858615647807;0.062424547280966296
Pont-en-Ogoz;2573000;1170700;0.004569067886353955;0.014751111484144923;0.7044300384174292;0.12687179344987404
Pont-la-Ville;2574900;1172200;0.001415935100198231;0.010652405762168405;0.7193322614013031;0.1627148210057628
Ponte Capriasca;2717000;1102300;0.004538131489206767;0.024125857224960072;0.1337383999703193;0.09106166791933828
Ponte Tresa;2710100;1091800;0.0018395257688289621;0.14366382587036508;0.02665325622127802;0.5266231536197266
Ponthaux;2569600;1185000;0.0017847921431070138;0.00990583311138722;0.7739781992418304;0.06761988456899264
Pontresina;2789300;1151900;0.005109264975001011;0.0014178549130142882;0.17860229522503757;0.01548211526182276
Porrentruy;2572800;1251800;0.015618121113615109;0.03470829429400819;0.3760830318876556;0.25304497710536317
Port;2586100;1218400;0.00886922708981312;0.11826098990616375;0.2788171905986512;0.41888367240839264
Port-Valais;2554900;1137000;0.009997215724256754;0.02285167321064835;0.25627560280015527;0.12163446931733951
Porza;2717300;1098500;0.003631457080508404;0.07635670157907501;0.16320792615249174;0.46067312974894764
Poschiavo;2801700;1133800;0.008312371941163733;0.0014274460575242583;0.2072037007494566;0.018197681661332052
Prangins;2508500;1138800;0.009721167872789534;0.05253159583078859;0.5978699838086071;0.3194971482353105
Prato (Leventina);2701300;1148800;0.0009733066487076915;0.0018980801218893232;0.18711156335514503;0.03545410393418821
Pratteln;2619300;1263400;0.039622385576975706;0.12146402949330906;0.3001593427187669;0.4422849949329626
Pregny-Chambésy;2500100;1122000;0.008983453786971969;0.09094716593096801;0.1681205392082834;0.7244637053123448
Premier;2524000;1173100;0.000511640414357344;0.002742232427322809;0.5238135810232697;0.030590152490396073
Presinge;2509000;1119200;0.0017205396259551613;0.011982146206024696;0.7431853923359139;0.13069945097955393
Prez;2567700;1181700;0.005344857537891138;0.010930061674550389;0.7519277643010785;0.07119573335908834
Prilly;2536100;1154100;0.029539499829849814;0.4404243265786763;0.1197570964627569;0.8450704225381076
Provence;2545700;1193500;0.0008995352401259349;0.0009261114481992288;0.5954093313899895;0.022575856651167524
Préverenges;2530100;1152200;0.01246736805031686;0.21868752844461511;0.354416271924233;0.6280167491492005
Prévondavaux;2550900;1175600;0.00017134004573827333;0.003088007403292157;0.6986648639739876;0.05056568921980387
Prévonloup;2557300;1172200;0.00046166623435034757;0.008230024561266506;0.8754342997577428;0.07952688507114226
Puidoux;2549700;1150200;0.0068274248780986965;0.009796513618430465;0.6834689817591787;0.10687546328736709
Pully;2540200;1151300;0.04392492450329235;0.2458692690542728;0.22076434445907048;0.5677431593194185
Puplinge;2506800;1118300;0.005873156012250813;0.07215245596202623;0.8123711340242237;0.21727345202130732
Pura;2710900;1093600;0.0032078664118776728;0.03461254496749583;0.10255896974624888;0.183007429687996
Péry-La Heutte;2585700;1227000;0.004497676200629674;0.006203934133764997;0.25628648943726895;0.09437509265942694
Quarten;2736700;1219000;0.007017802706696778;0.003726613866885376;0.3672135202441372;0.03883342199061667
Quinto;2697700;1151900;0.0024273173146255387;0.0010586241754762535;0.3081800453746354;0.028135337001457143
Radelfingen;2587400;1207800;0.0030627033175716356;0.006829408623350326;0.630709174588801;0.06919696288410528
Rafz;2682600;1274100;0.011091888238695722;0.034066308473965023;0.5458815828959805;0.17184150658628872
Rain;2661900;1220000;0.006736995409514608;0.02345882151896919;0.7999082648898946;0.10782704707612495
Ramlinsburg;2624500;1255400;0.001684843783093021;0.024562239629949797;0.4448499224439963;0.13193319210634752
Ramsen;2702900;1285000;0.003486293986202367;0.008477013981475719;0.6694822366268738;0.0787371066563324
Rances;2530600;1179200;0.0011993803201679133;0.0040021581200743285;0.6514670896779745;0.05411415864018052
Randa;2626800;1105600;0.001035179443002068;0.0006226886987021144;0.0734678109684157;0.010198590519146159
Raperswilen;2720500;1277000;0.0009828255401375956;0.004192189793077125;0.7346562683295174;0.054604831060193655
Rapperswil (BE);2597900;1212500;0.006092090515138607;0.00884979584165644;0.7036459642854511;0.0829830423826432
Rapperswil-Jona;2705900;1232200;0.06491170038337335;0.09565081353580003;0.38629773565698056;0.32632181346507055
Raron;2627900;1128900;0.004628560957790856;0.005002396763568152;0.1353795224590197;0.06929186616396696
Realp;2681500;1161400;0.00035695842862140274;0.00015034276758913963;0.42343429746202316;0.008192581785712196
Rebstein;2761900;1252100;0.010787283712938791;0.08060062756449395;0.6757672710229056;0.30963250771110284
Rebévelier;2580000;1237500;9.994836001399276e-05;0.0009235026838818388;0.654435319490419;0.005808864482268124
Recherswil;2611900;1223400;0.004799901003529129;0.046858010483912194;0.6052842768562133;0.21856287425796156
Rechthalten;2584900;1179700;0.0026367329260834284;0.011831494544490584;0.804972211632288;0.07333990224210346
Reconvilier;2583800;1231600;0.005578070377923787;0.022177923606396376;0.4906916224575017;0.13351223845005175
Regensberg;2675400;1259600;0.0011160900201562527;0.015446913735830894;0.3703575896318439;0.094643172852251
Regensdorf;2677500;1253800;0.04412006177760538;0.09898732350046205;0.45881937580722854;0.32746478875665047
Rehetobel;2754200;1254800;0.004178793337727888;0.02039728964136788;0.6107210348872756;0.09806679121572291
Reichenbach im Kandertal;2619500;1163800;0.00862411563549309;0.002249201437747158;0.4292767768312399;0.02313339409977399
Reichenburg;2716500;1225500;0.00910243992984577;0.02585036500755227;0.6041558719963915;0.09176898479386424
Reiden;2640300;1233000;0.017100688453822666;0.02075192511665876;0.5601527300715914;0.11652582156509013
Reigoldswil;2619100;1249600;0.003778999897671917;0.013400653870964811;0.5071086854311038;0.08400073645196621
Reinach (AG);2656300;1233900;0.020896346411496916;0.07237877401732544;0.48517299079138576;0.2906865275613001
Reinach (BL);2611400;1260300;0.045645464129247505;0.21481059180952794;0.28541675966891755;0.5726886572125086
Reisiswil;2630700;1223900;0.0004140717772008272;0.006757256664562896;0.693390548975919;0.05741045256280394
Reitnau;2645900;1233400;0.0037004690433752084;0.015134680229138156;0.5689022741934574;0.12322624891738211
Rekingen (AG);2666500;1269200;0.002315470340324166;0.02450012898532297;0.1506079830635202;0.260337667029502
Remaufens;2557000;1153100;0.0027414407318123732;0.015215359661526177;0.7427223483833252;0.06970637383862593
Remetschwil;2667000;1251200;0.004804660449244081;0.040618306998831843;0.6244477172154502;0.2002926650814163
Remigen;2656500;1263100;0.0029151605004081225;0.012150064422097085;0.3975017313067423;0.0729752405508261
Renan (BE);2561300;1219600;0.002206003088880269;0.005729195049420863;0.6561888294079883;0.059380014267504534
Renens (VD);2534100;1154400;0.049702891601244116;0.5526503916153269;0.03704350865596809;0.9689185963949429
Rennaz;2560000;1136200;0.002075118331719088;0.031080614342973396;0.7268514140200459;0.32071327045224446
Reute (AR);2761200;1254300;0.001675324891663117;0.01101258663140295;0.4393210454954059;0.06439038270580763
Reutigen;2613900;1171500;0.0023797228574760185;0.0069139030045139846;0.5115156832951303;0.04648636500237076
Reverolle;2523300;1155000;0.0009780660944226436;0.027187986082071274;0.9043725560161907;0.1595434677141286
Rheinau;2687700;1277700;0.00313171528043844;0.011503279044159239;0.2863508848874974;0.1197419680679931
Rheineck;2762100;1259500;0.00808629826970351;0.12056407493974905;0.3347264790577664;0.5742926025195937
Rheinfelden;2626900;1267000;0.03213339774449868;0.06571176435615513;0.2267270449849912;0.23510157515136185
Rheinwald;2744500;1157500;0.0013826189801935667;0.00033146965079081786;0.3751382084278385;0.011560051705661465
Rhäzüns;2749500;1184900;0.0037052284890901604;0.009090220743132028;0.25180101846190023;0.05109876124277588
Riaz;2571100;1165500;0.0066418064952155674;0.02807471393203833;0.677020115074483;0.1255476303075851
Richterswil;2696000;1229300;0.03244038199311308;0.14131290543277708;0.5558248107209689;0.42328339227893297
Rickenbach (BL);2631100;1259400;0.0013921378716234708;0.015746175679194802;0.6062703007675778;0.1126760563452688
Rickenbach (LU);2654200;1230100;0.00808629826970351;0.022383203783417103;0.6224598742999372;0.12044764343984296
Rickenbach (SO);2631500;1243500;0.002470152326060107;0.029356582456375905;0.34050500523935273;0.17881200247661608
Rickenbach (TG);2721600;1256600;0.006670363169505279;0.13847878207243908;0.5017182131196302;0.4073877225785076
Rickenbach (ZH);2702200;1267700;0.006541858135201574;0.03564474178919313;0.6538638493398894;0.16144802702122185
Riddes;2583300;1113400;0.0075175445067667416;0.010317368667001775;0.34398208280644904;0.10673332591271541
Ried bei Kerzers;2580800;1200400;0.0027604785146721814;0.011993011827906422;0.8768355711289114;0.1227257443638476
Ried-Brig;2644500;1129500;0.005023594952131874;0.0034639555169951293;0.19578750894505043;0.028074348215821707
Riederalp;2645700;1134200;0.001049457780146924;0.0018032248572566875;0.2881183401432112;0.04212036928112716
Riedholz;2609600;1230900;0.00552809619791679;0.025360650700125383;0.45875569745464967;0.1649085587086384
Riehen;2615300;1269500;0.05104267557000312;0.1540262455981494;0.277962379169764;0.48906478357928485
Riemenstalden;2693500;1200300;0.00020465616574293758;0.0005993736592207783;0.5566274588941846;0.006420323905242234
Rietheim;2663100;1272500;0.0017062612888103052;0.014277438993980957;0.5058665330640627;0.08677641295358979
Rifferswil;2680100;1232800;0.0026867071060904246;0.013537241532339485;0.7091467427103294;0.10625454852397019
Riggisberg;2603000;1184300;0.007143928018143007;0.006792174222386515;0.5152911529385227;0.05882041744777125
Ringgenberg (BE);2635000;1172400;0.006125406635143271;0.02301502882939016;0.2125551440794859;0.11999226481307022
Riniken;2656500;1260600;0.0034720156490575106;0.023925750167836726;0.33288573157730855;0.12744111726256532
Risch;2675100;1221600;0.026153154203661443;0.05772927553498849;0.5965329660312544;0.29693410126428416
Riva San Vitale;2718800;1085000;0.006315784463741353;0.034073328765350006;0.11143516005636542;0.1623424758691331
Rivaz;2549300;1147400;0.0008138652172567983;0.08611556126073935;0.7913259864731875;0.2836328315146324
Riviera;2718700;1128900;0.010016253507116562;0.003794709797994839;0.07687480128087114;0.04121227306265216
Roche (VD);2561000;1134500;0.004347753660608685;0.022110372391866976;0.5600089925416909;0.1761660304934467
Rochefort;2552200;1203200;0.0029579955118426908;0.0037534255468604032;0.3122843906180359;0.05541508063880689
Roches (BE);2595900;1239000;0.0004783242943526797;0.00173174955252452;0.2553458688228127;0.039851512172334055
Rodersdorf;2601400;1258900;0.0031793097375879607;0.0194926058211106;0.5977443609137586;0.14688128777435316
Roggenburg;2592600;1253700;0.0006639426772358091;0.0032699958274739318;0.5463917525908386;0.03386185376175123
Roggliswil;2633900;1229100;0.0016610465545182607;0.008773664979582698;0.7238373056591465;0.06446718898749983
Roggwil (BE);2629000;1232200;0.00965215590992273;0.04038304919898454;0.49342520509674453;0.26491089391694833
Roggwil (TG);2747400;1262800;0.007365242243888277;0.020098951865279612;0.8079086769601957;0.14823559971100914
Rohrbach;2628600;1220600;0.003531508720494411;0.02839167155360265;0.691024863596479;0.16380143608184822
Rohrbachgraben;2627200;1217300;0.0009376108058455513;0.004760810863048467;0.7561520538991213;0.030240265125175442
Rolle;2515300;1145800;0.014870888136367638;0.1780234389428405;0.32140691333372556;0.6615057994782656
Romainmôtier-Envy;2525200;1171800;0.0012683922830347178;0.005960586719446091;0.3001637095909319;0.06030748151921949
Romanel-sur-Lausanne;2536000;1157300;0.007826908478238625;0.0891432800827673;0.6436943934736584;0.38380281687787643
Romanel-sur-Morges;2528800;1156500;0.0011018116830113964;0.020534566905833617;0.7413034304162797;0.1623424758691331
Romanshorn;2745900;1270100;0.02681709688089725;0.10076004657956064;0.42629874365797027;0.37151331468740667
Romont (BE);2592600;1226400;0.00048546346292510775;0.0022683511172716746;0.41727324044743774;0.03259325404509757
Romont (FR);2560300;1171800;0.012769592853216315;0.03846272173982686;0.7322051243294567;0.19750673153486287
Romoos;2644800;1206900;0.001568237363076696;0.0013757742411472779;0.39117845954163744;0.021471802707898544
Ronco sopra Ascona;2699500;1111100;0.0013635811973337585;0.0089275876054961;0.026279362847454336;0.1462925851349008
Rongellen;2753300;1171200;0.00012612531144622898;0.002048055514974521;0.16606023851751078;0.06048053024006919
Root;2672300;1218700;0.01219845936742207;0.046257240252875774;0.5293367499264992;0.20682243755764734
Ropraz;2547400;1162800;0.001161304754448297;0.007919394365173173;0.7835051546853652;0.09268609560755074
Rorbas;2685700;1264800;0.006865500443818313;0.05072009657556227;0.3764032072917873;0.15765258212957098
Rorschach;2754800;1260700;0.022459824328858662;0.4138826252185618;0.06791309919714424;0.9584626402425503
Rorschacherberg;2756100;1259500;0.01756711413388797;0.08127276401503714;0.48806903744506563;0.30758426970118885
Rossa;2729800;1136200;0.00035933815147887876;0.00020014862798537625;0.07769833509305646;0.005757606905083654
Rossemaison;2592700;1243900;0.0016039332059388364;0.027836544101751817;0.7304097003727112;0.15449171719004978
Rossenges;2549100;1167300;0.00019989672002798553;0.006071175049306055;1.0;0.04849853840073447
Rossinière;2572600;1146300;0.0012921895116094779;0.0018144467013447919;0.41745733906187527;0.02774074855919306
