id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
35030822;Ihr WG-Stadtzimmer mit Garten 16m2 (2);163025967;Christa;Kreis 11;Oerlikon;47.40587;8.55215;Private room;56;5;7;2020-08-28;0.37;4;86
35051312;Swiss Coolness, Luxury Apartment (135m2), Central;15407049;Karin;Kreis 1;Rathaus;47.36802;8.545;Entire home/apt;365;1;29;2021-01-18;1.42;2;45
35075051;Central sunny Maisonette;7712882;Daniel;Kreis 8;Seefeld;47.36418;8.54729;Entire home/apt;501;3;2;2020-09-28;0.31;3;360
35090572;Green Sunny House in Zürich Center (kreis 4);264246906;Cristina;Kreis 4;Hard;47.38465;8.50735;Entire home/apt;120;5;4;2019-08-18;0.19;1;0
35142524;niedliches WG Stadtzimmer mit Sitzplatz (1);163025967;Christa;Kreis 11;Oerlikon;47.40604;8.55195;Private room;52;5;4;2019-09-17;0.2;4;363
35182535;Business Apartment Zurich City;181998546;Melanie;Kreis 11;Affoltern;47.42014;8.50162;Entire home/apt;115;1;42;2021-01-01;2.12;1;267
35261540;bright & cozy accommodation very central;46444720;Sarah;Kreis 3;Sihlfeld;47.37032;8.52077;Private room;60;1;0;;;2;331
35323969;25m2 privat room;79837655;Klaudija;Kreis 4;Hard;47.37987;8.51659;Private room;65;60;2;2019-12-23;0.12;2;62
35341738;UPGRADED: Private room in Zürich Apartement;20816171;Elisa;Kreis 9;Altstetten;47.38936;8.48135;Private room;41;14;3;2021-01-25;0.26;2;301
35415577;Room: 1★Your downtown base for tourism + business★;154301820;Sevi;Kreis 4;Langstrasse;47.37815;8.52811;Private room;57;1;169;2021-02-23;8.07;2;2
35492554;Villa Allegra Studio - Bohemian chic in Zurich;25608057;Dayana;Kreis 7;Hottingen;47.37058;8.5617;Entire home/apt;107;3;20;2020-10-14;1.11;2;41
35494092;Villa Allegra 2BR - Bohemian chic in Zurich;25608057;Dayana;Kreis 7;Hottingen;47.37212;8.56261;Entire home/apt;155;3;28;2020-12-28;1.55;2;342
35512110;Downtown Exclusive 2-BR Apartment with Terrace;15038541;Cher.;Kreis 4;Werd;47.37247;8.52614;Entire home/apt;189;2;82;2021-02-21;4.05;3;60
35529539;Zimmer im schönen Kreis 4;55981364;Dunja-Ildiko;Kreis 4;Hard;47.38168;8.51376;Private room;43;14;2;2020-02-10;0.1;1;331
35562485;1 Room;267439285;Nexh;Kreis 11;Seebach;47.42882;8.55063;Private room;100;3;0;;;1;89
35641061;1,5 Zimmer Wohnung in Zh, hell, grün und zentral;19612536;Dani;Kreis 9;Altstetten;47.3814;8.47901;Entire home/apt;72;3;11;2020-02-09;0.55;1;1
35698993;Super central & modern apartment in the Old Town;198265997;Mia;Kreis 1;Rathaus;47.36776;8.54372;Entire home/apt;129;8;2;2019-12-22;0.1;6;365
35713833;Private room 700meters from Bellevue & Lake Zurich;27373488;Maggie;Kreis 7;Hottingen;47.36985;8.55275;Private room;102;2;6;2020-10-31;0.38;1;269
35777513;Nice Appartment in the very City Center!;22004663;Patrick;Kreis 2;Enge;47.36261;8.53167;Private room;99;2;10;2020-09-30;0.49;2;364
35831060;Le Bijou Bahnhofstrasse / Paradeplatz LB18A;475053;James;Kreis 1;Lindenhof;47.36874;8.53988;Entire home/apt;666;1;10;2021-02-25;0.5;17;359
35834410;Le Bijou Bahnhofstrasse / Paradeplatz LB18B;475053;James;Kreis 1;Lindenhof;47.36874;8.53988;Entire home/apt;515;1;8;2021-01-07;0.39;17;349
35835296;Le Bijou Bahnhofstrasse / Paradeplatz LB18C;475053;James;Kreis 1;Lindenhof;47.36874;8.53988;Entire home/apt;298;1;9;2021-01-25;0.46;17;364
35899817;Cosy, modern and stylish flat in Oerlikon;805282;David;Kreis 11;Oerlikon;47.40763;8.55778;Entire home/apt;90;2;4;2020-08-09;0.21;1;135
35926322;Oerlikon Gleis 10;267275051;Seval;Kreis 11;Oerlikon;47.41168;8.54386;Entire home/apt;150;2;0;;;5;179
35926906;Ankommen in Oerlikon;267275051;Seval;Kreis 11;Oerlikon;47.41199;8.54419;Private room;150;2;0;;;5;365
35971686;Nice Apartment close to the Lake;147378343;Duni;Kreis 2;Enge;47.35886;8.5294;Entire home/apt;200;4;3;2020-01-02;0.16;1;0
36027682;Entire Apartment 180m2 Duplex;7698073;Christian;Kreis 2;Enge;47.3612;8.53389;Entire home/apt;400;1;7;2020-01-02;0.45;4;0
36033611;Cosy, central room 600m from Zürich main station;271079436;Thor;Kreis 4;Langstrasse;47.3774;8.52904;Private room;59;6;29;2020-10-05;1.46;3;179
36035672;Supercentral modern Comfort (6-8 people);9695062;Michael;Kreis 3;Sihlfeld;47.37082;8.52267;Entire home/apt;480;2;1;2020-01-01;0.07;2;362
36048305;Room with cosy Balkony;271203015;Lene;Kreis 4;Hard;47.38463;8.50975;Private room;80;1;1;2019-12-30;0.07;1;90
36088497;Luxurious 2 rooms apartment in district 4;271466792;Marina;Kreis 4;Langstrasse;47.37687;8.53052;Entire home/apt;149;3;14;2020-01-30;0.7;5;292
36107157;Jugendstil apartment near lake (Seefeld);7285161;Alina;Kreis 8;Seefeld;47.35898;8.55223;Entire home/apt;240;5;1;2019-06-30;0.05;1;269
36119386;Cosy renovated 3 rooms appartement in Zurich;14321600;Igal;Kreis 3;Sihlfeld;47.37042;8.5064;Entire home/apt;135;4;25;2021-01-10;1.44;1;0
36249225;Zimmer mit Balkon und Wahnsinnsaussicht auf Zürich;216928786;Catharina;Kreis 6;Oberstrass;47.38822;8.55238;Private room;33;28;0;;;1;88
36262228;Studio in Zurich downtown city center;169877120;Celia;Kreis 1;Rathaus;47.3747;8.54478;Entire home/apt;134;2;1;2019-07-14;0.05;1;88
36289674;Emma;272936228;Ye;Kreis 8;Weinegg;47.36049;8.55829;Entire home/apt;80;1;0;;;1;365
36308192;Zentral wohnen;200600018;Elisabeth;Kreis 11;Oerlikon;47.40214;8.54576;Entire home/apt;100;2;14;2021-02-12;0.81;2;88
36346214;Heart of Zurich: Large, Charming & Modern Apt;5278912;Thibaut & Olena;Kreis 4;Langstrasse;47.3751;8.52383;Entire home/apt;110;12;4;2019-09-24;0.2;2;32
36346490;25m2 quiet Studio in Zürich (K11);273328456;Grazyna;Kreis 11;Affoltern;47.40812;8.52532;Entire home/apt;57;1;58;2021-02-10;2.98;1;317
36376916;Central spacious Panoramic Studio + Great Terrace;29333931;G.;Kreis 10;Wipkingen;47.3897;8.52985;Entire home/apt;59;1;7;2020-08-16;0.35;1;4
36383121;Zimmer in renovierter Altbauwohnung;124527207;Natascha;Kreis 6;Unterstrass;47.38914;8.53905;Private room;50;14;2;2020-01-31;0.14;1;0
36388616;Heart of Zurich: Charming & Modern Room | Parking;5278912;Thibaut & Olena;Kreis 4;Langstrasse;47.37557;8.52333;Private room;130;2;1;2019-08-02;0.05;2;0
36404528;Gemütliches Zimmer in 2-ZW, zw. HB- & Flughafen;112200837;Carmen;Kreis 12;Hirzenbach;47.40659;8.58761;Private room;100;2;0;;;1;83
36463561;Cosy room with private bath in the heart of Zurich;122199523;Sara-Karla;Kreis 9;Albisrieden;47.37187;8.49106;Private room;80;14;0;;;1;89
36477818;Designerwohnung mit Klimaanlage & grosser Terrasse;13374245;Erich;Kreis 3;Alt-Wiedikon;47.36508;8.51045;Entire home/apt;150;2;12;2021-01-23;0.61;1;362
36499071;Reiheneinfamilienhaus;124867788;Sarah;Kreis 9;Altstetten;47.38538;8.49912;Entire home/apt;89;5;3;2020-01-03;0.16;1;0
36507934;Entire cozy Apt. in city centre;274476958;Julia Maggie;Kreis 6;Unterstrass;47.38246;8.54297;Entire home/apt;177;1;7;2019-08-10;0.36;1;365
36578686;Big terrasse apartment , close to HB;4111919;David;Kreis 4;Langstrasse;47.37609;8.52944;Entire home/apt;149;7;3;2019-08-26;0.16;1;180
36581368;Room in beautiful, central flat with river view;49533468;Rebekka;Kreis 5;Escher Wyss;47.38823;8.51247;Private room;120;1;2;2019-10-22;0.11;2;0
36583116;Günstiges Zimmer sehr Zentral WLAN & Schreibtisch;188291999;Bruno;Kreis 3;Alt-Wiedikon;47.3693;8.51901;Private room;32;1;125;2020-12-31;6.32;3;253
36591868;3 Room Apartment in the City of Zurich;17439053;Raphael;Kreis 6;Oberstrass;47.38522;8.54765;Entire home/apt;90;14;1;2021-01-15;0.7;2;17
36624110;Central room 600m from Zürich main station;271079436;Thor;Kreis 4;Langstrasse;47.37883;8.52919;Private room;59;6;48;2020-10-11;2.44;3;147
36663830;Fox in the City - Your Urban Getaway;2696495;Domenico;Kreis 4;Hard;47.37754;8.51583;Entire home/apt;129;2;3;2019-09-16;0.15;1;89
36707114;Welcome! 2 bedrooms flat few min from city center;13524138;Romain;Kreis 3;Alt-Wiedikon;47.36581;8.52066;Entire home/apt;85;4;1;2021-01-17;0.73;2;0
36749316;Beautiful room near Airport and Zürich Downtown;47204640;Vilma;Kreis 6;Unterstrass;47.40384;8.536;Private room;70;3;9;2020-02-15;0.46;2;90
36824896;Cozy apartment in the heart of Zürich city!;3623859;Rob;Kreis 3;Sihlfeld;47.37134;8.52008;Entire home/apt;79;2;17;2021-02-02;0.87;1;21
36908145;Möbliertes WG Zimmer mit Garten (3);163025967;Christa;Kreis 11;Oerlikon;47.40426;8.55198;Private room;53;5;8;2020-11-30;0.44;4;362
36963314;Spacious, bright apartment in the heart of Zurich;4386395;Rafael;Kreis 3;Alt-Wiedikon;47.36601;8.52238;Entire home/apt;139;5;0;;;1;179
36963386;Stadt Zürich 4401-Appartement  Albisriederplatz;19610180;Rossana;Kreis 4;Hard;47.38067;8.50817;Entire home/apt;85;1;19;2020-10-04;1.11;15;300
36970132;Zurich Main Station Studio 309;140344902;Sami;Kreis 4;Langstrasse;47.37991;8.53272;Entire home/apt;89;1;2;2019-09-27;0.11;2;148
37027700;15 minutes from Zürich old town;223145308;Vida;Kreis 3;Sihlfeld;47.37476;8.51902;Private room;70;2;40;2020-12-01;2.09;1;270
37073502;Illuminated, spacious loft with rooftop access;238330483;Anna Yumi;Kreis 5;Gewerbeschule;47.3855;8.52631;Entire home/apt;125;2;26;2020-08-14;1.4;1;83
37142586;Explore the beauty of Switzerland in a Campervan;279384232;Thomas;Kreis 3;Sihlfeld;47.37053;8.51328;Entire home/apt;120;3;1;2020-07-25;0.14;1;180
37173271;Zh city zone . Car free, next bus stop;33100002;Monika;Kreis 11;Affoltern;47.41613;8.53247;Private room;56;1;0;;;1;0
37225240;10min HB, Comfortable Room!!;47204640;Vilma;Kreis 6;Oberstrass;47.39733;8.54764;Private room;68;3;11;2020-02-29;0.61;2;89
37341119;Enjoying the nature in the city;179281312;Ahmad;Kreis 9;Albisrieden;47.37249;8.4937;Private room;50;1;69;2020-06-14;3.8;1;56
37375946;Swiss Star California - Studio;50348083;Apartments Swiss Star;Kreis 7;Hirslanden;47.36529;8.56495;Entire home/apt;109;1;18;2020-09-26;1.03;47;86
37389808;Beautiful, spacious art nuveau flat in the center;3458530;Bernadette;Kreis 6;Oberstrass;47.38084;8.54869;Entire home/apt;200;30;3;2019-09-08;0.16;1;1
37424644;Lovely, cute balcony, next to the lake & Bellevue;42603641;Brigitte;Kreis 8;Seefeld;47.36252;8.55012;Entire home/apt;200;2;1;2019-09-15;0.06;2;178
37426680;Quiet, cosy flat, 9 tram-minutes from main-station;10790544;Nadine;Kreis 10;Wipkingen;47.39487;8.52049;Entire home/apt;81;1;0;;;2;4
37469897;Studio Apartment Senior;16703823;Vision Zurich;Kreis 5;Gewerbeschule;47.38617;8.52602;Entire home/apt;142;2;1;2020-11-12;0.28;78;308
37479435;Industrial 2 rooms apartment in district 4;271466792;Marina;Kreis 4;Langstrasse;47.37532;8.52863;Entire home/apt;139;3;9;2020-02-15;0.49;5;355
37510070;Ruhige Wohnung, 20 Min Zürich HB, 10 Min Airport;12830225;Oliver;Kreis 11;Seebach;47.43129;8.54656;Entire home/apt;65;7;2;2020-07-31;0.14;1;0
37517972;ZURICH CENTER- bright and very simple room;164607326;Michael;Kreis 3;Alt-Wiedikon;47.37026;8.51404;Private room;40;1;40;2021-02-03;2.14;1;362
37556089;:) Cozy room near Zurich HB and Airport;28248760;Francesco;Kreis 6;Oberstrass;47.39792;8.54794;Private room;68;3;6;2020-02-27;0.4;2;90
37584702;2 Bedroom Apartment Junior;16703823;Vision Zurich;Kreis 4;Langstrasse;47.37693;8.53261;Entire home/apt;230;2;1;2020-09-26;0.19;78;306
37585783;Duplex Apartment Junior;16703823;Vision Zurich;Kreis 4;Langstrasse;47.37693;8.53261;Entire home/apt;213;2;0;;;78;306
37597564;Zurich City Room;67716160;The Jamson;Kreis 4;Langstrasse;47.37686;8.53419;Private room;79;5;3;2019-09-09;0.16;2;365
37610883;1 Bedroom Apartment Mini;16703823;Vision Zurich;Kreis 4;Langstrasse;47.37693;8.53261;Entire home/apt;142;2;4;2021-01-18;0.64;78;229
37613340;1 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 4;Langstrasse;47.37693;8.53261;Entire home/apt;230;2;0;;;78;308
37615433;2 Bedroom Duplex Apartment Junior;16703823;Vision Zurich;Kreis 4;Langstrasse;47.37693;8.53261;Entire home/apt;224;2;2;2020-11-29;0.29;78;308
37616358;Studio Apartment Mini;16703823;Vision Zurich;Kreis 4;Werd;47.37303;8.52611;Entire home/apt;109;2;5;2020-09-13;0.29;78;1
37616696;Top Location Zürich;283590580;Louis;Kreis 10;Wipkingen;47.395;8.51924;Entire home/apt;100;3;15;2021-02-13;0.82;1;165
37617060;Studio Apartment Junior;16703823;Vision Zurich;Kreis 4;Werd;47.37303;8.52611;Entire home/apt;131;2;13;2020-12-11;0.7;78;305
37618060;1 Bedroom Apartment Mini;16703823;Vision Zurich;Kreis 4;Werd;47.37303;8.52611;Entire home/apt;164;2;1;2020-01-01;0.07;78;308
37764620;Cosy room in a save and preferred accomodation;140958775;Boris Alexander;Kreis 7;Fluntern;47.37606;8.55939;Private room;23;90;0;;;3;365
37766147;Clean and reasonable Guests are wellcome;140958775;Boris Alexander;Kreis 7;Hottingen;47.37239;8.56137;Private room;49;7;5;2020-09-24;0.27;3;180
37789527;Charming old town apartment;247826;Sabine;Kreis 1;Rathaus;47.37238;8.54563;Entire home/apt;120;5;4;2019-12-07;0.24;1;331
37791758;Studio Apartment Junior;16703823;Vision Zurich;Kreis 4;Werd;47.37301;8.52605;Entire home/apt;131;2;0;;;78;308
37792200;Studio Apartment Senior;16703823;Vision Zurich;Kreis 4;Werd;47.37301;8.52605;Entire home/apt;164;2;0;;;78;308
37792838;1 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 4;Werd;47.37301;8.52605;Entire home/apt;213;2;0;;;78;308
37793092;Studio Apartment Mini;16703823;Vision Zurich;Kreis 4;Werd;47.37327;8.5262;Entire home/apt;104;2;10;2020-11-22;1.47;78;308
37793400;1 Bedroom Apartment Junior;16703823;Vision Zurich;Kreis 4;Werd;47.37327;8.5262;Entire home/apt;153;2;1;2020-08-01;0.14;78;308
37793913;2 Bedroom Apartment Junior;16703823;Vision Zurich;Kreis 4;Werd;47.37327;8.5262;Entire home/apt;218;2;0;;;78;308
37797826;Central bright, big room close to the city & lake.;276766384;Klaudia;Kreis 2;Wollishofen;47.33592;8.53375;Private room;50;1;8;2020-10-25;0.6;1;104
37844808;Entire cozy Apt.(45m2)with floor heating in centre;278915333;Lucy;Kreis 6;Unterstrass;47.38281;8.54192;Entire home/apt;133;7;61;2020-03-26;3.27;1;364
37875606;King bed apartment or room with smooth connections;38071124;Fikret;Kreis 11;Affoltern;47.41917;8.50251;Private room;120;1;0;;;1;23
37891382;Cozy city apartment;268408347;Deniz;Kreis 7;Witikon;47.35799;8.59258;Private room;32;3;4;2021-01-14;0.22;1;55
37926214;1 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 1;City;47.36983;8.5318;Entire home/apt;218;2;0;;;78;308
37926671;Studio Apartment Mini;16703823;Vision Zurich;Kreis 1;City;47.36983;8.5318;Entire home/apt;109;2;9;2021-01-25;0.94;78;305
37929133;Studio Apartment Senior;16703823;Vision Zurich;Kreis 1;City;47.36983;8.5318;Entire home/apt;170;2;1;2020-09-02;0.17;78;305
37929716;Grand Apartment;16703823;Vision Zurich;Kreis 1;City;47.36983;8.5318;Entire home/apt;230;2;0;;;78;308
37930231;2 Bedroom Apartment Junior;16703823;Vision Zurich;Kreis 1;City;47.36983;8.5318;Entire home/apt;263;2;3;2020-10-25;0.38;78;300
37954098;2 Bedroom Apartment Mini;16703823;Vision Zurich;Kreis 11;Seebach;47.41405;8.54507;Entire home/apt;159;2;0;;;78;305
37956259;2 Bedroom Apartment Mini;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;159;2;0;;;78;306
37956866;Studio Apartment Mini;16703823;Vision Zurich;Kreis 11;Seebach;47.41405;8.54507;Entire home/apt;98;2;3;2020-11-06;0.41;78;271
37957230;Studio Apartment Mini;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;98;2;1;2020-12-26;0.48;78;302
37957493;Studio Apartment Junior;16703823;Vision Zurich;Kreis 11;Seebach;47.41408;8.5452;Entire home/apt;120;2;0;;;78;307
37957750;Studio Apartment Junior;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;125;2;1;2021-01-31;1.0;78;308
37957962;Studio Apartment Senior;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;164;2;0;;;78;308
37958232;Duplex Apartment Senior;16703823;Vision Zurich;Kreis 11;Seebach;47.41408;8.5452;Entire home/apt;191;2;0;;;78;308
37958519;Studio Apartment Senior;16703823;Vision Zurich;Kreis 11;Seebach;47.41405;8.54507;Entire home/apt;147;2;1;2020-11-16;0.29;78;0
37958767;2 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 11;Seebach;47.41405;8.54507;Entire home/apt;225;2;1;2021-01-02;0.54;78;299
37959169;1 Bedroom Apartment Junior;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;164;2;0;;;78;1
37959622;1 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 11;Seebach;47.41406;8.54479;Entire home/apt;186;2;0;;;78;308
37992627;Zurich City Room With Kitchen;67716160;The Jamson;Kreis 4;Langstrasse;47.37636;8.52836;Private room;120;1;0;;;2;365
38060202;Newly renovated apartment in the center of Zurich;24143706;Marc;Kreis 1;Hochschulen;47.37929;8.54274;Entire home/apt;114;2;65;2021-02-14;3.56;1;157
38063906;Stilvolle, helle 2 Zimmer-Wohnung in der Altstadt;288846154;Charina;Kreis 1;Rathaus;47.37453;8.54452;Entire home/apt;150;7;1;2020-08-11;0.15;2;362
38079190;Well furnished home in a prefered place,;140958775;Boris Alexander;Kreis 7;Hottingen;47.37244;8.56195;Private room;70;7;2;2020-09-27;0.11;3;89
38085121;Modern & nice 2 Room Studio with balcony;51642006;Rics Gmbh;Kreis 4;Werd;47.37301;8.52281;Entire home/apt;189;2;1;2021-02-01;1.0;3;120
38109709;"Montmartre Zurich - Room ""Joséphine""";289312077;Montmartre Zurich;Kreis 1;Lindenhof;47.37159;8.54121;Private room;204;1;10;2020-09-06;0.59;2;0
38110492;"Montmartre Zurich - Room ""Maurice""";289312077;Montmartre Zurich;Kreis 1;Lindenhof;47.37159;8.54121;Private room;204;1;7;2020-09-05;0.46;2;0
38128984;Züri Tip;42299874;Swetlana;Kreis 8;Weinegg;47.34855;8.57322;Private room;133;3;0;;;1;365
38141541;The Signature Bijou;220744491;Jürg;Kreis 1;Lindenhof;47.37268;8.54017;Entire home/apt;149;21;3;2020-12-29;0.18;2;350
38143161;1 Bedroom Apartment Senior;16703823;Vision Zurich;Kreis 2;Enge;47.3569;8.52679;Entire home/apt;175;2;1;2020-07-21;0.14;78;308
38155146;Beautiful Cozy Attic Appartment in the Center;35842531;Michael;Kreis 4;Langstrasse;47.37548;8.52598;Entire home/apt;61;30;4;2020-08-31;0.3;1;86
38185698;2 Zimmer Wohnung in Zürich mit Gartensitzplatz;216540155;Maria;Kreis 11;Oerlikon;47.412;8.5293;Entire home/apt;79;70;0;;;1;209
38212878;Spectacular views over the rooftops of Zurich;88502013;Dominik;Kreis 11;Oerlikon;47.40573;8.55582;Private room;69;7;0;;;1;179
38214726;Studio near city center;256383080;Henriette;Kreis 5;Escher Wyss;47.39121;8.51528;Entire home/apt;69;2;6;2020-02-12;0.34;1;301
38249669;Home;17123406;Nganou;Kreis 11;Seebach;47.41538;8.54845;Private room;75;1;1;2019-09-30;0.06;1;179
38305596;Business Apartements in the heart of Zurich (DDB);257974765;Roger;Kreis 4;Langstrasse;47.37639;8.53334;Entire home/apt;81;3;0;;;2;364
38307341;Business Apartements in the heart of Zurich (DS);257974765;Roger;Kreis 4;Langstrasse;47.37639;8.53334;Entire home/apt;68;3;1;2020-09-27;0.2;2;290
38313288;Grand Apartment;16703823;Vision Zurich;Kreis 2;Enge;47.3569;8.52679;Entire home/apt;213;2;0;;;78;308
38342171;Studio Apartment Junior;16703823;Vision Zurich;Kreis 2;Enge;47.3569;8.52679;Entire home/apt;120;2;0;;;78;308
38343235;Studio Apartment Mini;16703823;Vision Zurich;Kreis 2;Enge;47.3569;8.52679;Entire home/apt;98;2;1;2020-12-06;0.36;78;305
38345302;Studio Apartment Junior;16703823;Vision Zurich;Kreis 4;Werd;47.37194;8.52459;Entire home/apt;131;2;0;;;78;308
38345676;Studio Apartment Senior;16703823;Vision Zurich;Kreis 4;Werd;47.37194;8.52459;Entire home/apt;148;2;0;;;78;308
38345876;Grand Apartment;16703823;Vision Zurich;Kreis 4;Werd;47.37194;8.52459;Entire home/apt;218;2;0;;;78;308
38354161;Loft with view over the city at the edge of Zurich;28897695;Tobi;Kreis 10;Höngg;47.40603;8.48159;Entire home/apt;125;3;14;2021-01-02;0.79;1;174
38385266;Central apartment 600m from Zürich main station;271079436;Thor;Kreis 4;Langstrasse;47.37752;8.52935;Entire home/apt;150;1;7;2020-06-04;0.5;3;87
38390111;Elegant home in a home, close to ETH Hönggerberg;292287241;Tina;Kreis 10;Höngg;47.40165;8.50117;Entire home/apt;120;2;3;2020-07-31;0.18;1;0
38400419;UNIQUE ecological housing - just like at home;18550525;Elena;Kreis 9;Altstetten;47.38743;8.48272;Entire home/apt;150;2;0;;;1;361
38454790;Sunny private room;287207007;Marisa;Kreis 12;Hirzenbach;47.40586;8.58678;Private room;41;1;79;2020-09-06;4.43;1;11
38486755;Stylish with Amazing Natural Light! POCKET WIFI !;172671195;Maria;Kreis 10;Wipkingen;47.39358;8.52173;Entire home/apt;109;1;22;2020-08-09;1.24;8;56
38499460;Einfaches Zimmer - Zürich Kreis IX;86351080;Milena;Kreis 9;Altstetten;47.39306;8.4789;Private room;35;2;2;2019-11-12;0.12;1;0
38528541;2.5 room flat next to the mainstation;45689476;Friedrich;Kreis 4;Langstrasse;47.38005;8.53381;Entire home/apt;63;1;2;2020-05-24;0.18;1;25
38540843;Friendly Hostel 1;293156053;Lena;Kreis 1;Lindenhof;47.37061;8.54095;Shared room;140;1;8;2020-09-05;0.45;1;88
38565876;Terrific 1 BR flat city center/ near lake (D9);23561865;Tania;Kreis 8;Seefeld;47.35721;8.5547;Entire home/apt;126;2;29;2020-12-15;1.69;31;57
38566045;RELOC Tastefully furnished Studio in ZH;46465899;RELOC Serviced Apartments, Zurich;Kreis 11;Seebach;47.41472;8.54396;Entire home/apt;99;5;3;2020-12-09;0.56;9;122
38567062;Hotel Glockenhof Zürich;294255030;Matthias;Kreis 1;City;47.37244;8.53544;Hotel room;340;1;0;;;1;365
38567484;cosy 2 room flat in central location;2271733;Jörg;Kreis 3;Alt-Wiedikon;47.36019;8.52268;Entire home/apt;120;5;8;2020-11-01;0.56;2;259
